Dates,Day,Month,Year
22/12/1930,22,12,1930
23/12/1930,23,12,1930
24/12/1930,24,12,1930
25/12/1930,25,12,1930
26/12/1930,26,12,1930
27/12/1930,27,12,1930
28/12/1930,28,12,1930
29/12/1930,29,12,1930
30/12/1930,30,12,1930
31/12/1930,31,12,1930
01/01/1931,1,1,1931
02/01/1931,2,1,1931
03/01/1931,3,1,1931
04/01/1931,4,1,1931
05/01/1931,5,1,1931
06/01/1931,6,1,1931
07/01/1931,7,1,1931
08/01/1931,8,1,1931
09/01/1931,9,1,1931
10/01/1931,10,1,1931
11/01/1931,11,1,1931
12/01/1931,12,1,1931
13/01/1931,13,1,1931
14/01/1931,14,1,1931
15/01/1931,15,1,1931
16/01/1931,16,1,1931
17/01/1931,17,1,1931
18/01/1931,18,1,1931
19/01/1931,19,1,1931
20/01/1931,20,1,1931
21/01/1931,21,1,1931
22/01/1931,22,1,1931
23/01/1931,23,1,1931
24/01/1931,24,1,1931
25/01/1931,25,1,1931
26/01/1931,26,1,1931
27/01/1931,27,1,1931
28/01/1931,28,1,1931
29/01/1931,29,1,1931
30/01/1931,30,1,1931
31/01/1931,31,1,1931
01/02/1931,1,2,1931
02/02/1931,2,2,1931
03/02/1931,3,2,1931
04/02/1931,4,2,1931
05/02/1931,5,2,1931
06/02/1931,6,2,1931
07/02/1931,7,2,1931
08/02/1931,8,2,1931
09/02/1931,9,2,1931
10/02/1931,10,2,1931
11/02/1931,11,2,1931
12/02/1931,12,2,1931
13/02/1931,13,2,1931
14/02/1931,14,2,1931
15/02/1931,15,2,1931
16/02/1931,16,2,1931
17/02/1931,17,2,1931
18/02/1931,18,2,1931
19/02/1931,19,2,1931
20/02/1931,20,2,1931
21/02/1931,21,2,1931
22/02/1931,22,2,1931
23/02/1931,23,2,1931
24/02/1931,24,2,1931
25/02/1931,25,2,1931
26/02/1931,26,2,1931
27/02/1931,27,2,1931
28/02/1931,28,2,1931
01/03/1931,1,3,1931
02/03/1931,2,3,1931
03/03/1931,3,3,1931
04/03/1931,4,3,1931
05/03/1931,5,3,1931
06/03/1931,6,3,1931
07/03/1931,7,3,1931
08/03/1931,8,3,1931
09/03/1931,9,3,1931
10/03/1931,10,3,1931
11/03/1931,11,3,1931
12/03/1931,12,3,1931
13/03/1931,13,3,1931
14/03/1931,14,3,1931
15/03/1931,15,3,1931
16/03/1931,16,3,1931
17/03/1931,17,3,1931
18/03/1931,18,3,1931
19/03/1931,19,3,1931
20/03/1931,20,3,1931
21/03/1931,21,3,1931
22/03/1931,22,3,1931
23/03/1931,23,3,1931
24/03/1931,24,3,1931
25/03/1931,25,3,1931
26/03/1931,26,3,1931
27/03/1931,27,3,1931
28/03/1931,28,3,1931
29/03/1931,29,3,1931
30/03/1931,30,3,1931
31/03/1931,31,3,1931
01/04/1931,1,4,1931
02/04/1931,2,4,1931
03/04/1931,3,4,1931
04/04/1931,4,4,1931
05/04/1931,5,4,1931
06/04/1931,6,4,1931
07/04/1931,7,4,1931
08/04/1931,8,4,1931
09/04/1931,9,4,1931
10/04/1931,10,4,1931
11/04/1931,11,4,1931
12/04/1931,12,4,1931
13/04/1931,13,4,1931
14/04/1931,14,4,1931
15/04/1931,15,4,1931
16/04/1931,16,4,1931
17/04/1931,17,4,1931
18/04/1931,18,4,1931
19/04/1931,19,4,1931
20/04/1931,20,4,1931
21/04/1931,21,4,1931
22/04/1931,22,4,1931
23/04/1931,23,4,1931
24/04/1931,24,4,1931
25/04/1931,25,4,1931
26/04/1931,26,4,1931
27/04/1931,27,4,1931
28/04/1931,28,4,1931
29/04/1931,29,4,1931
30/04/1931,30,4,1931
01/05/1931,1,5,1931
02/05/1931,2,5,1931
03/05/1931,3,5,1931
04/05/1931,4,5,1931
05/05/1931,5,5,1931
06/05/1931,6,5,1931
07/05/1931,7,5,1931
08/05/1931,8,5,1931
09/05/1931,9,5,1931
10/05/1931,10,5,1931
11/05/1931,11,5,1931
12/05/1931,12,5,1931
13/05/1931,13,5,1931
14/05/1931,14,5,1931
15/05/1931,15,5,1931
16/05/1931,16,5,1931
17/05/1931,17,5,1931
18/05/1931,18,5,1931
19/05/1931,19,5,1931
20/05/1931,20,5,1931
21/05/1931,21,5,1931
22/05/1931,22,5,1931
23/05/1931,23,5,1931
24/05/1931,24,5,1931
25/05/1931,25,5,1931
26/05/1931,26,5,1931
27/05/1931,27,5,1931
28/05/1931,28,5,1931
29/05/1931,29,5,1931
30/05/1931,30,5,1931
31/05/1931,31,5,1931
01/06/1931,1,6,1931
02/06/1931,2,6,1931
03/06/1931,3,6,1931
04/06/1931,4,6,1931
05/06/1931,5,6,1931
06/06/1931,6,6,1931
07/06/1931,7,6,1931
08/06/1931,8,6,1931
09/06/1931,9,6,1931
10/06/1931,10,6,1931
11/06/1931,11,6,1931
12/06/1931,12,6,1931
13/06/1931,13,6,1931
14/06/1931,14,6,1931
15/06/1931,15,6,1931
16/06/1931,16,6,1931
17/06/1931,17,6,1931
18/06/1931,18,6,1931
19/06/1931,19,6,1931
20/06/1931,20,6,1931
21/06/1931,21,6,1931
22/06/1931,22,6,1931
23/06/1931,23,6,1931
24/06/1931,24,6,1931
25/06/1931,25,6,1931
26/06/1931,26,6,1931
27/06/1931,27,6,1931
28/06/1931,28,6,1931
29/06/1931,29,6,1931
30/06/1931,30,6,1931
01/07/1931,1,7,1931
02/07/1931,2,7,1931
03/07/1931,3,7,1931
04/07/1931,4,7,1931
05/07/1931,5,7,1931
06/07/1931,6,7,1931
07/07/1931,7,7,1931
08/07/1931,8,7,1931
09/07/1931,9,7,1931
10/07/1931,10,7,1931
11/07/1931,11,7,1931
12/07/1931,12,7,1931
13/07/1931,13,7,1931
14/07/1931,14,7,1931
15/07/1931,15,7,1931
16/07/1931,16,7,1931
17/07/1931,17,7,1931
18/07/1931,18,7,1931
19/07/1931,19,7,1931
20/07/1931,20,7,1931
21/07/1931,21,7,1931
22/07/1931,22,7,1931
23/07/1931,23,7,1931
24/07/1931,24,7,1931
25/07/1931,25,7,1931
26/07/1931,26,7,1931
27/07/1931,27,7,1931
28/07/1931,28,7,1931
29/07/1931,29,7,1931
30/07/1931,30,7,1931
31/07/1931,31,7,1931
01/08/1931,1,8,1931
02/08/1931,2,8,1931
03/08/1931,3,8,1931
04/08/1931,4,8,1931
05/08/1931,5,8,1931
06/08/1931,6,8,1931
07/08/1931,7,8,1931
08/08/1931,8,8,1931
09/08/1931,9,8,1931
10/08/1931,10,8,1931
11/08/1931,11,8,1931
12/08/1931,12,8,1931
13/08/1931,13,8,1931
14/08/1931,14,8,1931
15/08/1931,15,8,1931
16/08/1931,16,8,1931
17/08/1931,17,8,1931
18/08/1931,18,8,1931
19/08/1931,19,8,1931
20/08/1931,20,8,1931
21/08/1931,21,8,1931
22/08/1931,22,8,1931
23/08/1931,23,8,1931
24/08/1931,24,8,1931
25/08/1931,25,8,1931
26/08/1931,26,8,1931
27/08/1931,27,8,1931
28/08/1931,28,8,1931
29/08/1931,29,8,1931
30/08/1931,30,8,1931
31/08/1931,31,8,1931
01/09/1931,1,9,1931
02/09/1931,2,9,1931
03/09/1931,3,9,1931
04/09/1931,4,9,1931
05/09/1931,5,9,1931
06/09/1931,6,9,1931
07/09/1931,7,9,1931
08/09/1931,8,9,1931
09/09/1931,9,9,1931
10/09/1931,10,9,1931
11/09/1931,11,9,1931
12/09/1931,12,9,1931
13/09/1931,13,9,1931
14/09/1931,14,9,1931
15/09/1931,15,9,1931
16/09/1931,16,9,1931
17/09/1931,17,9,1931
18/09/1931,18,9,1931
19/09/1931,19,9,1931
20/09/1931,20,9,1931
21/09/1931,21,9,1931
22/09/1931,22,9,1931
23/09/1931,23,9,1931
24/09/1931,24,9,1931
25/09/1931,25,9,1931
26/09/1931,26,9,1931
27/09/1931,27,9,1931
28/09/1931,28,9,1931
29/09/1931,29,9,1931
30/09/1931,30,9,1931
01/10/1931,1,10,1931
02/10/1931,2,10,1931
03/10/1931,3,10,1931
04/10/1931,4,10,1931
05/10/1931,5,10,1931
06/10/1931,6,10,1931
07/10/1931,7,10,1931
08/10/1931,8,10,1931
09/10/1931,9,10,1931
10/10/1931,10,10,1931
11/10/1931,11,10,1931
12/10/1931,12,10,1931
13/10/1931,13,10,1931
14/10/1931,14,10,1931
15/10/1931,15,10,1931
16/10/1931,16,10,1931
17/10/1931,17,10,1931
18/10/1931,18,10,1931
19/10/1931,19,10,1931
20/10/1931,20,10,1931
21/10/1931,21,10,1931
22/10/1931,22,10,1931
23/10/1931,23,10,1931
24/10/1931,24,10,1931
25/10/1931,25,10,1931
26/10/1931,26,10,1931
27/10/1931,27,10,1931
28/10/1931,28,10,1931
29/10/1931,29,10,1931
30/10/1931,30,10,1931
31/10/1931,31,10,1931
01/11/1931,1,11,1931
02/11/1931,2,11,1931
03/11/1931,3,11,1931
04/11/1931,4,11,1931
05/11/1931,5,11,1931
06/11/1931,6,11,1931
07/11/1931,7,11,1931
08/11/1931,8,11,1931
09/11/1931,9,11,1931
10/11/1931,10,11,1931
11/11/1931,11,11,1931
12/11/1931,12,11,1931
13/11/1931,13,11,1931
14/11/1931,14,11,1931
15/11/1931,15,11,1931
16/11/1931,16,11,1931
17/11/1931,17,11,1931
18/11/1931,18,11,1931
19/11/1931,19,11,1931
20/11/1931,20,11,1931
21/11/1931,21,11,1931
22/11/1931,22,11,1931
23/11/1931,23,11,1931
24/11/1931,24,11,1931
25/11/1931,25,11,1931
26/11/1931,26,11,1931
27/11/1931,27,11,1931
28/11/1931,28,11,1931
29/11/1931,29,11,1931
30/11/1931,30,11,1931
01/12/1931,1,12,1931
02/12/1931,2,12,1931
03/12/1931,3,12,1931
04/12/1931,4,12,1931
05/12/1931,5,12,1931
06/12/1931,6,12,1931
07/12/1931,7,12,1931
08/12/1931,8,12,1931
09/12/1931,9,12,1931
10/12/1931,10,12,1931
11/12/1931,11,12,1931
12/12/1931,12,12,1931
13/12/1931,13,12,1931
14/12/1931,14,12,1931
15/12/1931,15,12,1931
16/12/1931,16,12,1931
17/12/1931,17,12,1931
18/12/1931,18,12,1931
19/12/1931,19,12,1931
20/12/1931,20,12,1931
21/12/1931,21,12,1931
22/12/1931,22,12,1931
23/12/1931,23,12,1931
24/12/1931,24,12,1931
25/12/1931,25,12,1931
26/12/1931,26,12,1931
27/12/1931,27,12,1931
28/12/1931,28,12,1931
29/12/1931,29,12,1931
30/12/1931,30,12,1931
31/12/1931,31,12,1931
01/01/1932,1,1,1932
02/01/1932,2,1,1932
03/01/1932,3,1,1932
04/01/1932,4,1,1932
05/01/1932,5,1,1932
06/01/1932,6,1,1932
07/01/1932,7,1,1932
08/01/1932,8,1,1932
09/01/1932,9,1,1932
10/01/1932,10,1,1932
11/01/1932,11,1,1932
12/01/1932,12,1,1932
13/01/1932,13,1,1932
14/01/1932,14,1,1932
15/01/1932,15,1,1932
16/01/1932,16,1,1932
17/01/1932,17,1,1932
18/01/1932,18,1,1932
19/01/1932,19,1,1932
20/01/1932,20,1,1932
21/01/1932,21,1,1932
22/01/1932,22,1,1932
23/01/1932,23,1,1932
24/01/1932,24,1,1932
25/01/1932,25,1,1932
26/01/1932,26,1,1932
27/01/1932,27,1,1932
28/01/1932,28,1,1932
29/01/1932,29,1,1932
30/01/1932,30,1,1932
31/01/1932,31,1,1932
01/02/1932,1,2,1932
02/02/1932,2,2,1932
03/02/1932,3,2,1932
04/02/1932,4,2,1932
05/02/1932,5,2,1932
06/02/1932,6,2,1932
07/02/1932,7,2,1932
08/02/1932,8,2,1932
09/02/1932,9,2,1932
10/02/1932,10,2,1932
11/02/1932,11,2,1932
12/02/1932,12,2,1932
13/02/1932,13,2,1932
14/02/1932,14,2,1932
15/02/1932,15,2,1932
16/02/1932,16,2,1932
17/02/1932,17,2,1932
18/02/1932,18,2,1932
19/02/1932,19,2,1932
20/02/1932,20,2,1932
21/02/1932,21,2,1932
22/02/1932,22,2,1932
23/02/1932,23,2,1932
24/02/1932,24,2,1932
25/02/1932,25,2,1932
26/02/1932,26,2,1932
27/02/1932,27,2,1932
28/02/1932,28,2,1932
29/02/1932,29,2,1932
01/03/1932,1,3,1932
02/03/1932,2,3,1932
03/03/1932,3,3,1932
04/03/1932,4,3,1932
05/03/1932,5,3,1932
06/03/1932,6,3,1932
07/03/1932,7,3,1932
08/03/1932,8,3,1932
09/03/1932,9,3,1932
10/03/1932,10,3,1932
11/03/1932,11,3,1932
12/03/1932,12,3,1932
13/03/1932,13,3,1932
14/03/1932,14,3,1932
15/03/1932,15,3,1932
16/03/1932,16,3,1932
17/03/1932,17,3,1932
18/03/1932,18,3,1932
19/03/1932,19,3,1932
20/03/1932,20,3,1932
21/03/1932,21,3,1932
22/03/1932,22,3,1932
23/03/1932,23,3,1932
24/03/1932,24,3,1932
25/03/1932,25,3,1932
26/03/1932,26,3,1932
27/03/1932,27,3,1932
28/03/1932,28,3,1932
29/03/1932,29,3,1932
30/03/1932,30,3,1932
31/03/1932,31,3,1932
01/04/1932,1,4,1932
02/04/1932,2,4,1932
03/04/1932,3,4,1932
04/04/1932,4,4,1932
05/04/1932,5,4,1932
06/04/1932,6,4,1932
07/04/1932,7,4,1932
08/04/1932,8,4,1932
09/04/1932,9,4,1932
10/04/1932,10,4,1932
11/04/1932,11,4,1932
12/04/1932,12,4,1932
13/04/1932,13,4,1932
14/04/1932,14,4,1932
15/04/1932,15,4,1932
16/04/1932,16,4,1932
17/04/1932,17,4,1932
18/04/1932,18,4,1932
19/04/1932,19,4,1932
20/04/1932,20,4,1932
21/04/1932,21,4,1932
22/04/1932,22,4,1932
23/04/1932,23,4,1932
24/04/1932,24,4,1932
25/04/1932,25,4,1932
26/04/1932,26,4,1932
27/04/1932,27,4,1932
28/04/1932,28,4,1932
29/04/1932,29,4,1932
30/04/1932,30,4,1932
01/05/1932,1,5,1932
02/05/1932,2,5,1932
03/05/1932,3,5,1932
04/05/1932,4,5,1932
05/05/1932,5,5,1932
06/05/1932,6,5,1932
07/05/1932,7,5,1932
08/05/1932,8,5,1932
09/05/1932,9,5,1932
10/05/1932,10,5,1932
11/05/1932,11,5,1932
12/05/1932,12,5,1932
13/05/1932,13,5,1932
14/05/1932,14,5,1932
15/05/1932,15,5,1932
16/05/1932,16,5,1932
17/05/1932,17,5,1932
18/05/1932,18,5,1932
19/05/1932,19,5,1932
20/05/1932,20,5,1932
21/05/1932,21,5,1932
22/05/1932,22,5,1932
23/05/1932,23,5,1932
24/05/1932,24,5,1932
25/05/1932,25,5,1932
26/05/1932,26,5,1932
27/05/1932,27,5,1932
28/05/1932,28,5,1932
29/05/1932,29,5,1932
30/05/1932,30,5,1932
31/05/1932,31,5,1932
01/06/1932,1,6,1932
02/06/1932,2,6,1932
03/06/1932,3,6,1932
04/06/1932,4,6,1932
05/06/1932,5,6,1932
06/06/1932,6,6,1932
07/06/1932,7,6,1932
08/06/1932,8,6,1932
09/06/1932,9,6,1932
10/06/1932,10,6,1932
11/06/1932,11,6,1932
12/06/1932,12,6,1932
13/06/1932,13,6,1932
14/06/1932,14,6,1932
15/06/1932,15,6,1932
16/06/1932,16,6,1932
17/06/1932,17,6,1932
18/06/1932,18,6,1932
19/06/1932,19,6,1932
20/06/1932,20,6,1932
21/06/1932,21,6,1932
22/06/1932,22,6,1932
23/06/1932,23,6,1932
24/06/1932,24,6,1932
25/06/1932,25,6,1932
26/06/1932,26,6,1932
27/06/1932,27,6,1932
28/06/1932,28,6,1932
29/06/1932,29,6,1932
30/06/1932,30,6,1932
01/07/1932,1,7,1932
02/07/1932,2,7,1932
03/07/1932,3,7,1932
04/07/1932,4,7,1932
05/07/1932,5,7,1932
06/07/1932,6,7,1932
07/07/1932,7,7,1932
08/07/1932,8,7,1932
09/07/1932,9,7,1932
10/07/1932,10,7,1932
11/07/1932,11,7,1932
12/07/1932,12,7,1932
13/07/1932,13,7,1932
14/07/1932,14,7,1932
15/07/1932,15,7,1932
16/07/1932,16,7,1932
17/07/1932,17,7,1932
18/07/1932,18,7,1932
19/07/1932,19,7,1932
20/07/1932,20,7,1932
21/07/1932,21,7,1932
22/07/1932,22,7,1932
23/07/1932,23,7,1932
24/07/1932,24,7,1932
25/07/1932,25,7,1932
26/07/1932,26,7,1932
27/07/1932,27,7,1932
28/07/1932,28,7,1932
29/07/1932,29,7,1932
30/07/1932,30,7,1932
31/07/1932,31,7,1932
01/08/1932,1,8,1932
02/08/1932,2,8,1932
03/08/1932,3,8,1932
04/08/1932,4,8,1932
05/08/1932,5,8,1932
06/08/1932,6,8,1932
07/08/1932,7,8,1932
08/08/1932,8,8,1932
09/08/1932,9,8,1932
10/08/1932,10,8,1932
11/08/1932,11,8,1932
12/08/1932,12,8,1932
13/08/1932,13,8,1932
14/08/1932,14,8,1932
15/08/1932,15,8,1932
16/08/1932,16,8,1932
17/08/1932,17,8,1932
18/08/1932,18,8,1932
19/08/1932,19,8,1932
20/08/1932,20,8,1932
21/08/1932,21,8,1932
22/08/1932,22,8,1932
23/08/1932,23,8,1932
24/08/1932,24,8,1932
25/08/1932,25,8,1932
26/08/1932,26,8,1932
27/08/1932,27,8,1932
28/08/1932,28,8,1932
29/08/1932,29,8,1932
30/08/1932,30,8,1932
31/08/1932,31,8,1932
01/09/1932,1,9,1932
02/09/1932,2,9,1932
03/09/1932,3,9,1932
04/09/1932,4,9,1932
05/09/1932,5,9,1932
06/09/1932,6,9,1932
07/09/1932,7,9,1932
08/09/1932,8,9,1932
09/09/1932,9,9,1932
10/09/1932,10,9,1932
11/09/1932,11,9,1932
12/09/1932,12,9,1932
13/09/1932,13,9,1932
14/09/1932,14,9,1932
15/09/1932,15,9,1932
16/09/1932,16,9,1932
17/09/1932,17,9,1932
18/09/1932,18,9,1932
19/09/1932,19,9,1932
20/09/1932,20,9,1932
21/09/1932,21,9,1932
22/09/1932,22,9,1932
23/09/1932,23,9,1932
24/09/1932,24,9,1932
25/09/1932,25,9,1932
26/09/1932,26,9,1932
27/09/1932,27,9,1932
28/09/1932,28,9,1932
29/09/1932,29,9,1932
30/09/1932,30,9,1932
01/10/1932,1,10,1932
02/10/1932,2,10,1932
03/10/1932,3,10,1932
04/10/1932,4,10,1932
05/10/1932,5,10,1932
06/10/1932,6,10,1932
07/10/1932,7,10,1932
08/10/1932,8,10,1932
09/10/1932,9,10,1932
10/10/1932,10,10,1932
11/10/1932,11,10,1932
12/10/1932,12,10,1932
13/10/1932,13,10,1932
14/10/1932,14,10,1932
15/10/1932,15,10,1932
16/10/1932,16,10,1932
17/10/1932,17,10,1932
18/10/1932,18,10,1932
19/10/1932,19,10,1932
20/10/1932,20,10,1932
21/10/1932,21,10,1932
22/10/1932,22,10,1932
23/10/1932,23,10,1932
24/10/1932,24,10,1932
25/10/1932,25,10,1932
26/10/1932,26,10,1932
27/10/1932,27,10,1932
28/10/1932,28,10,1932
29/10/1932,29,10,1932
30/10/1932,30,10,1932
31/10/1932,31,10,1932
01/11/1932,1,11,1932
02/11/1932,2,11,1932
03/11/1932,3,11,1932
04/11/1932,4,11,1932
05/11/1932,5,11,1932
06/11/1932,6,11,1932
07/11/1932,7,11,1932
08/11/1932,8,11,1932
09/11/1932,9,11,1932
10/11/1932,10,11,1932
11/11/1932,11,11,1932
12/11/1932,12,11,1932
13/11/1932,13,11,1932
14/11/1932,14,11,1932
15/11/1932,15,11,1932
16/11/1932,16,11,1932
17/11/1932,17,11,1932
18/11/1932,18,11,1932
19/11/1932,19,11,1932
20/11/1932,20,11,1932
21/11/1932,21,11,1932
22/11/1932,22,11,1932
23/11/1932,23,11,1932
24/11/1932,24,11,1932
25/11/1932,25,11,1932
26/11/1932,26,11,1932
27/11/1932,27,11,1932
28/11/1932,28,11,1932
29/11/1932,29,11,1932
30/11/1932,30,11,1932
01/12/1932,1,12,1932
02/12/1932,2,12,1932
03/12/1932,3,12,1932
04/12/1932,4,12,1932
05/12/1932,5,12,1932
06/12/1932,6,12,1932
07/12/1932,7,12,1932
08/12/1932,8,12,1932
09/12/1932,9,12,1932
10/12/1932,10,12,1932
11/12/1932,11,12,1932
12/12/1932,12,12,1932
13/12/1932,13,12,1932
14/12/1932,14,12,1932
15/12/1932,15,12,1932
16/12/1932,16,12,1932
17/12/1932,17,12,1932
18/12/1932,18,12,1932
19/12/1932,19,12,1932
20/12/1932,20,12,1932
21/12/1932,21,12,1932
22/12/1932,22,12,1932
23/12/1932,23,12,1932
24/12/1932,24,12,1932
25/12/1932,25,12,1932
26/12/1932,26,12,1932
27/12/1932,27,12,1932
28/12/1932,28,12,1932
29/12/1932,29,12,1932
30/12/1932,30,12,1932
31/12/1932,31,12,1932
01/01/1933,1,1,1933
02/01/1933,2,1,1933
03/01/1933,3,1,1933
04/01/1933,4,1,1933
05/01/1933,5,1,1933
06/01/1933,6,1,1933
07/01/1933,7,1,1933
08/01/1933,8,1,1933
09/01/1933,9,1,1933
10/01/1933,10,1,1933
11/01/1933,11,1,1933
12/01/1933,12,1,1933
13/01/1933,13,1,1933
14/01/1933,14,1,1933
15/01/1933,15,1,1933
16/01/1933,16,1,1933
17/01/1933,17,1,1933
18/01/1933,18,1,1933
19/01/1933,19,1,1933
20/01/1933,20,1,1933
21/01/1933,21,1,1933
22/01/1933,22,1,1933
23/01/1933,23,1,1933
24/01/1933,24,1,1933
25/01/1933,25,1,1933
26/01/1933,26,1,1933
27/01/1933,27,1,1933
28/01/1933,28,1,1933
29/01/1933,29,1,1933
30/01/1933,30,1,1933
31/01/1933,31,1,1933
01/02/1933,1,2,1933
02/02/1933,2,2,1933
03/02/1933,3,2,1933
04/02/1933,4,2,1933
05/02/1933,5,2,1933
06/02/1933,6,2,1933
07/02/1933,7,2,1933
08/02/1933,8,2,1933
09/02/1933,9,2,1933
10/02/1933,10,2,1933
11/02/1933,11,2,1933
12/02/1933,12,2,1933
13/02/1933,13,2,1933
14/02/1933,14,2,1933
15/02/1933,15,2,1933
16/02/1933,16,2,1933
17/02/1933,17,2,1933
18/02/1933,18,2,1933
19/02/1933,19,2,1933
20/02/1933,20,2,1933
21/02/1933,21,2,1933
22/02/1933,22,2,1933
23/02/1933,23,2,1933
24/02/1933,24,2,1933
25/02/1933,25,2,1933
26/02/1933,26,2,1933
27/02/1933,27,2,1933
28/02/1933,28,2,1933
01/03/1933,1,3,1933
02/03/1933,2,3,1933
03/03/1933,3,3,1933
04/03/1933,4,3,1933
05/03/1933,5,3,1933
06/03/1933,6,3,1933
07/03/1933,7,3,1933
08/03/1933,8,3,1933
09/03/1933,9,3,1933
10/03/1933,10,3,1933
11/03/1933,11,3,1933
12/03/1933,12,3,1933
13/03/1933,13,3,1933
14/03/1933,14,3,1933
15/03/1933,15,3,1933
16/03/1933,16,3,1933
17/03/1933,17,3,1933
18/03/1933,18,3,1933
19/03/1933,19,3,1933
20/03/1933,20,3,1933
21/03/1933,21,3,1933
22/03/1933,22,3,1933
23/03/1933,23,3,1933
24/03/1933,24,3,1933
25/03/1933,25,3,1933
26/03/1933,26,3,1933
27/03/1933,27,3,1933
28/03/1933,28,3,1933
29/03/1933,29,3,1933
30/03/1933,30,3,1933
31/03/1933,31,3,1933
01/04/1933,1,4,1933
02/04/1933,2,4,1933
03/04/1933,3,4,1933
04/04/1933,4,4,1933
05/04/1933,5,4,1933
06/04/1933,6,4,1933
07/04/1933,7,4,1933
08/04/1933,8,4,1933
09/04/1933,9,4,1933
10/04/1933,10,4,1933
11/04/1933,11,4,1933
12/04/1933,12,4,1933
13/04/1933,13,4,1933
14/04/1933,14,4,1933
15/04/1933,15,4,1933
16/04/1933,16,4,1933
17/04/1933,17,4,1933
18/04/1933,18,4,1933
19/04/1933,19,4,1933
20/04/1933,20,4,1933
21/04/1933,21,4,1933
22/04/1933,22,4,1933
23/04/1933,23,4,1933
24/04/1933,24,4,1933
25/04/1933,25,4,1933
26/04/1933,26,4,1933
27/04/1933,27,4,1933
28/04/1933,28,4,1933
29/04/1933,29,4,1933
30/04/1933,30,4,1933
01/05/1933,1,5,1933
02/05/1933,2,5,1933
03/05/1933,3,5,1933
04/05/1933,4,5,1933
05/05/1933,5,5,1933
06/05/1933,6,5,1933
07/05/1933,7,5,1933
08/05/1933,8,5,1933
09/05/1933,9,5,1933
10/05/1933,10,5,1933
11/05/1933,11,5,1933
12/05/1933,12,5,1933
13/05/1933,13,5,1933
14/05/1933,14,5,1933
15/05/1933,15,5,1933
16/05/1933,16,5,1933
17/05/1933,17,5,1933
18/05/1933,18,5,1933
19/05/1933,19,5,1933
20/05/1933,20,5,1933
21/05/1933,21,5,1933
22/05/1933,22,5,1933
23/05/1933,23,5,1933
24/05/1933,24,5,1933
25/05/1933,25,5,1933
26/05/1933,26,5,1933
27/05/1933,27,5,1933
28/05/1933,28,5,1933
29/05/1933,29,5,1933
30/05/1933,30,5,1933
31/05/1933,31,5,1933
01/06/1933,1,6,1933
02/06/1933,2,6,1933
03/06/1933,3,6,1933
04/06/1933,4,6,1933
05/06/1933,5,6,1933
06/06/1933,6,6,1933
07/06/1933,7,6,1933
08/06/1933,8,6,1933
09/06/1933,9,6,1933
10/06/1933,10,6,1933
11/06/1933,11,6,1933
12/06/1933,12,6,1933
13/06/1933,13,6,1933
14/06/1933,14,6,1933
15/06/1933,15,6,1933
16/06/1933,16,6,1933
17/06/1933,17,6,1933
18/06/1933,18,6,1933
19/06/1933,19,6,1933
20/06/1933,20,6,1933
21/06/1933,21,6,1933
22/06/1933,22,6,1933
23/06/1933,23,6,1933
24/06/1933,24,6,1933
25/06/1933,25,6,1933
26/06/1933,26,6,1933
27/06/1933,27,6,1933
28/06/1933,28,6,1933
29/06/1933,29,6,1933
30/06/1933,30,6,1933
01/07/1933,1,7,1933
02/07/1933,2,7,1933
03/07/1933,3,7,1933
04/07/1933,4,7,1933
05/07/1933,5,7,1933
06/07/1933,6,7,1933
07/07/1933,7,7,1933
08/07/1933,8,7,1933
09/07/1933,9,7,1933
10/07/1933,10,7,1933
11/07/1933,11,7,1933
12/07/1933,12,7,1933
13/07/1933,13,7,1933
14/07/1933,14,7,1933
15/07/1933,15,7,1933
16/07/1933,16,7,1933
17/07/1933,17,7,1933
18/07/1933,18,7,1933
19/07/1933,19,7,1933
20/07/1933,20,7,1933
21/07/1933,21,7,1933
22/07/1933,22,7,1933
23/07/1933,23,7,1933
24/07/1933,24,7,1933
25/07/1933,25,7,1933
26/07/1933,26,7,1933
27/07/1933,27,7,1933
28/07/1933,28,7,1933
29/07/1933,29,7,1933
30/07/1933,30,7,1933
31/07/1933,31,7,1933
01/08/1933,1,8,1933
02/08/1933,2,8,1933
03/08/1933,3,8,1933
04/08/1933,4,8,1933
05/08/1933,5,8,1933
06/08/1933,6,8,1933
07/08/1933,7,8,1933
08/08/1933,8,8,1933
09/08/1933,9,8,1933
10/08/1933,10,8,1933
11/08/1933,11,8,1933
12/08/1933,12,8,1933
13/08/1933,13,8,1933
14/08/1933,14,8,1933
15/08/1933,15,8,1933
16/08/1933,16,8,1933
17/08/1933,17,8,1933
18/08/1933,18,8,1933
19/08/1933,19,8,1933
20/08/1933,20,8,1933
21/08/1933,21,8,1933
22/08/1933,22,8,1933
23/08/1933,23,8,1933
24/08/1933,24,8,1933
25/08/1933,25,8,1933
26/08/1933,26,8,1933
27/08/1933,27,8,1933
28/08/1933,28,8,1933
29/08/1933,29,8,1933
30/08/1933,30,8,1933
31/08/1933,31,8,1933
01/09/1933,1,9,1933
02/09/1933,2,9,1933
03/09/1933,3,9,1933
04/09/1933,4,9,1933
05/09/1933,5,9,1933
06/09/1933,6,9,1933
07/09/1933,7,9,1933
08/09/1933,8,9,1933
09/09/1933,9,9,1933
10/09/1933,10,9,1933
11/09/1933,11,9,1933
12/09/1933,12,9,1933
13/09/1933,13,9,1933
14/09/1933,14,9,1933
15/09/1933,15,9,1933
